rows=164;cols=10;blocks=12;blockNames=idx,next,nextTP,prev,prevTP,blank,runIdx,dynType,forced,nodeType,segmentID,splitIdx;
62	60	58	76	NAN	87	85	98	NAN	NAN
64	NAN	NAN	78	NAN	NAN	86	74	NAN	NAN
63	NAN	NAN	118	63	NAN	84	73	110	NAN
67	72	NAN	82	61	111	83	75	67	NAN
NAN	76	NAN	79	62	88	NAN	111	70	NAN
NAN	74	60	83	117	89	NAN	77	69	NAN
61	75	NAN	85	119	110	82	80	71	NAN
66	80	63	84	66	93	87	81	74	NAN
65	82	113	NAN	65	86	81	76	77	NAN
70	87	62	86	67	107	78	82	76	NAN
NAN	NAN	NAN	123	71	106	91	85	78	NAN
72	86	NAN	112	72	94	77	83	102	NAN
71	85	64	113	73	105	76	103	80	NAN
73	81	65	109	70	83	80	86	95	NAN
74	78	114	110	NAN	82	74	96	101	NAN
NAN	79	NAN	NAN	111	103	73	87	82	NAN
80	NAN	68	111	75	81	72	89	84	NAN
78	83	71	114	74	104	108	90	99	NAN
79	84	67	104	116	78	71	101	83	NAN
77	90	66	106	112	NAN	69	94	85	NAN
75	112	74	102	98	100	NAN	88	88	NAN
NAN	120	73	107	100	NAN	66	102	89	NAN
82	109	77	100	101	76	67	NAN	90	NAN
NAN	110	72	101	107	101	65	99	91	NAN
84	111	99	92	97	80	64	104	NAN	NAN
85	118	96	115	96	77	NAN	84	NAN	NAN
87	119	97	103	NAN	95	68	100	NAN	NAN
86	113	95	105	NAN	75	75	91	94	NAN
89	114	98	97	99	NAN	90	NAN	NAN	NAN
123	105	92	87	102	73	93	79	87	NAN
76	NAN	91	91	108	70	94	105	NAN	NAN
124	108	90	90	95	69	88	78	72	NAN
90	101	85	95	NAN	68	NAN	106	86	NAN
91	102	87	88	92	99	79	107	96	NAN
93	99	86	96	94	97	92	108	97	NAN
92	103	105	NAN	90	67	96	110	NAN	NAN
115	107	93	116	89	NAN	97	109	98	NAN
98	104	88	89	85	NAN	98	115	100	NAN
117	96	80	108	86	NAN	100	70	79	NAN
88	117	81	117	109	96	99	112	104	NAN
NAN	93	111	119	91	98	101	113	105	NAN
95	97	83	120	87	74	70	117	103	NAN
96	92	78	NAN	81	79	102	118	109	NAN
118	116	84	121	82	102	103	119	73	NAN
101	91	69	122	80	109	NAN	NAN	75	NAN
102	94	70	125	114	116	104	NAN	108	NAN
99	95	110	124	115	85	NAN	NAN	107	NAN
103	115	106	80	78	108	105	NAN	68	NAN
100	106	101	NAN	93	84	106	NAN	112	NAN
104	98	104	NAN	106	115	107	NAN	111	NAN
105	121	103	NAN	110	65	110	NAN	106	NAN
106	122	107	NAN	77	114	NAN	NAN	65	NAN
107	NAN	108	NAN	76	112	NAN	NAN	113	NAN
108	NAN	79	NAN	79	117	NAN	NAN	NAN	NAN
112	NAN	109	NAN	84	NAN	NAN	129	NAN	NAN
113	100	82	NAN	83	NAN	NAN	130	NAN	NAN
NAN	89	NAN	NAN	113	NAN	NAN	131	NAN	NAN
110	88	112	136	118	NAN	NAN	132	NAN	NAN
109	124	NAN	137	120	NAN	NAN	133	NAN	NAN
111	NAN	NAN	138	NAN	NAN	NAN	134	NAN	NAN
114	NAN	NAN	139	NAN	NAN	NAN	135	NAN	NAN
94	NAN	NAN	140	NAN	NAN	121	136	NAN	NAN
116	NAN	NAN	141	NAN	NAN	122	137	123	NAN
125	NAN	NAN	142	NAN	NAN	123	147	124	NAN
NAN	NAN	NAN	150	NAN	128	124	143	125	NAN
NAN	NAN	NAN	152	NAN	129	125	139	126	NAN
NAN	NAN	NAN	144	NAN	130	126	140	127	NAN
NAN	NAN	NAN	143	NAN	131	127	141	141	NAN
NAN	NAN	124	151	NAN	132	128	148	128	NAN
NAN	135	125	148	131	133	130	NAN	129	NAN
NAN	136	126	149	132	134	131	138	139	NAN
NAN	137	127	153	133	135	129	145	133	NAN
NAN	138	128	146	134	138	139	149	137	NAN
NAN	139	129	147	135	137	132	142	136	NAN
NAN	140	132	154	136	136	133	NAN	138	NAN
NAN	151	134	145	147	141	134	NAN	142	NAN
136	148	141	NAN	140	140	135	NAN	134	NAN
137	141	138	NAN	141	142	NAN	NAN	NAN	NAN
138	150	139	NAN	149	144	138	NAN	135	NAN
139	143	136	NAN	144	143	137	NAN	NAN	NAN
140	144	137	NAN	148	139	140	NAN	140	NAN
141	145	130	NAN	143	147	NAN	NAN	130	NAN
144	147	135	NAN	137	146	NAN	NAN	131	NAN
150	142	133	NAN	145	145	NAN	NAN	NAN	NAN
152	149	131	NAN	138	NAN	NAN	NAN	NAN	NAN
148	146	140	NAN	139	NAN	NAN	NAN	NAN	NAN
153	152	142	NAN	142	NAN	NAN	NAN	NAN	NAN
147	153	NAN	NAN	150	NAN	NAN	NAN	NAN	NAN
149	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
142	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
151	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
143	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
145	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
146	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
154	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	2	3	4	5	6	7	8	9	NAN
NAN	2	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	8	NAN	NAN
NAN	NAN	NAN	NAN	NAN	6	NAN	NAN	NAN	NAN
NAN	NAN	NAN	4	NAN	NAN	7	NAN	NAN	NAN
NAN	NAN	NAN	NAN	5	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	9	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	3	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	4	NAN	6	NAN	NAN	NAN	NAN
NAN	NAN	NAN	4	NAN	6	NAN	8	NAN	NAN
NAN	NAN	NAN	4	NAN	6	7	8	NAN	NAN
NAN	NAN	NAN	4	NAN	6	7	8	NAN	NAN
NAN	NAN	NAN	4	NAN	6	7	8	NAN	NAN
NAN	NAN	NAN	4	NAN	6	7	8	9	NAN
NAN	NAN	NAN	4	5	6	7	8	9	NAN
NAN	NAN	NAN	4	5	6	7	8	9	NAN
NAN	NAN	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	NAN	5	6	7	8	NAN	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
1	2	3	4	NAN	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	NAN	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	NAN	NAN	6	7	NAN	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	NAN	4	5	6	NAN	8	9	NAN
1	2	3	4	NAN	6	7	8	NAN	NAN
1	NAN	NAN	4	NAN	NAN	7	8	NAN	NAN
1	NAN	NAN	4	5	NAN	7	8	9	NAN
1	2	NAN	4	5	6	7	8	9	NAN
NAN	2	NAN	4	5	6	NAN	8	9	NAN
NAN	2	3	4	5	6	NAN	8	9	NAN
1	2	NAN	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	NAN	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
NAN	NAN	NAN	4	5	6	7	8	9	NAN
1	2	NAN	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	NAN	6	7	8	9	NAN
NAN	2	NAN	NAN	5	6	7	8	9	NAN
1	NAN	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	6	NAN	8	9	NAN
NAN	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	6	7	NAN	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	NAN	NAN
1	2	3	4	5	6	NAN	8	NAN	NAN
1	2	3	4	NAN	6	7	8	NAN	NAN
1	2	3	4	NAN	6	7	8	9	NAN
1	2	3	4	5	NAN	7	NAN	NAN	NAN
1	2	3	4	5	6	7	8	9	NAN
1	NAN	3	4	5	6	7	8	NAN	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	NAN	6	NAN	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	NAN	5	6	7	8	NAN	NAN
1	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	NAN	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	NAN	5	6	7	8	9	NAN
1	2	3	4	5	6	7	8	9	NAN
1	2	3	4	5	6	NAN	NAN	9	NAN
1	2	3	4	5	6	7	NAN	9	NAN
1	2	3	4	5	6	NAN	NAN	9	NAN
1	2	3	4	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	NAN	NAN	9	NAN
1	NAN	3	NAN	5	6	NAN	NAN	9	NAN
1	NAN	3	NAN	5	6	NAN	NAN	NAN	NAN
1	NAN	3	NAN	5	NAN	NAN	8	NAN	NAN
1	2	3	NAN	5	NAN	NAN	8	NAN	NAN
NAN	2	NAN	NAN	5	NAN	NAN	8	NAN	NAN
1	2	3	4	5	NAN	NAN	8	NAN	NAN
1	2	NAN	4	5	NAN	NAN	8	NAN	NAN
1	NAN	NAN	4	NAN	NAN	NAN	8	NAN	NAN
1	NAN	NAN	4	NAN	NAN	NAN	8	NAN	NAN
1	NAN	NAN	4	NAN	NAN	7	8	NAN	NAN
1	NAN	NAN	4	NAN	NAN	7	8	9	NAN
1	NAN	NAN	4	NAN	NAN	7	8	9	NAN
NAN	NAN	NAN	4	NAN	6	7	8	9	NAN
NAN	NAN	NAN	4	NAN	6	7	8	9	NAN
NAN	NAN	NAN	4	NAN	6	7	8	9	NAN
NAN	NAN	NAN	4	NAN	6	7	8	9	NAN
NAN	NAN	3	4	NAN	6	7	8	9	NAN
NAN	2	3	4	5	6	7	NAN	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	8	9	NAN
NAN	2	3	4	5	6	7	NAN	9	NAN
NAN	2	3	4	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	NAN	NAN	NAN	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	7	NAN	NAN	NAN
1	2	3	NAN	5	6	7	NAN	9	NAN
1	2	3	NAN	5	6	NAN	NAN	9	NAN
1	2	3	NAN	5	6	NAN	NAN	9	NAN
1	2	3	NAN	5	6	NAN	NAN	NAN	NAN
1	2	3	NAN	5	NAN	NAN	NAN	NAN	NAN
1	2	3	NAN	5	NAN	NAN	NAN	NAN	NAN
1	2	3	NAN	5	NAN	NAN	NAN	NAN	NAN
1	2	NAN	NAN	5	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	24	2	1	1	1	1	1	1	1
NAN	1	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
NAN	NAN	NAN	NAN	NAN	NAN	NAN	17	NAN	NAN
NAN	NAN	NAN	NAN	NAN	18	NAN	NAN	NAN	NAN
NAN	NAN	NAN	22	NAN	NAN	16	NAN	NAN	NAN
NAN	NAN	NAN	NAN	17	NAN	NAN	NAN	NAN	35
NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	15	36
